menuId,usuarioId,fecha,alimentoId,nombreAlimento,cantidadGramos,tiempoComida,calorias,proteinas,carbohidratos,grasas
183,9,2025-03-30,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
183,9,2025-03-30,11,Pechuga de pollo,200,Almuerzo,330.0,62.0,0.0,7.2
183,9,2025-03-30,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
183,9,2025-03-30,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
184,10,2025-01-02,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
184,10,2025-01-02,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
184,10,2025-01-02,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
184,10,2025-01-02,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
184,10,2025-01-02,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
184,10,2025-01-02,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
185,10,2025-01-06,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
185,10,2025-01-06,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
185,10,2025-01-06,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
185,10,2025-01-06,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
186,10,2025-01-07,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
186,10,2025-01-07,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
186,10,2025-01-07,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
186,10,2025-01-07,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
186,10,2025-01-07,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
186,10,2025-01-07,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
187,10,2025-01-08,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
187,10,2025-01-08,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
187,10,2025-01-08,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
187,10,2025-01-08,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
187,10,2025-01-08,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
188,10,2025-01-10,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
188,10,2025-01-10,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
188,10,2025-01-10,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
188,10,2025-01-10,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
188,10,2025-01-10,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
188,10,2025-01-10,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
188,10,2025-01-10,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
189,10,2025-01-11,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
189,10,2025-01-11,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
189,10,2025-01-11,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
189,10,2025-01-11,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
189,10,2025-01-11,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
189,10,2025-01-11,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
189,10,2025-01-11,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
190,10,2025-01-14,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
190,10,2025-01-14,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
190,10,2025-01-14,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
190,10,2025-01-14,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
190,10,2025-01-14,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
190,10,2025-01-14,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
191,10,2025-01-28,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
191,10,2025-01-28,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
191,10,2025-01-28,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
191,10,2025-01-28,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
191,10,2025-01-28,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
191,10,2025-01-28,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
191,10,2025-01-28,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
192,10,2025-02-03,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
192,10,2025-02-03,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
192,10,2025-02-03,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
192,10,2025-02-03,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
192,10,2025-02-03,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
192,10,2025-02-03,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
192,10,2025-02-03,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
193,10,2025-02-05,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
193,10,2025-02-05,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
193,10,2025-02-05,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
193,10,2025-02-05,16,Salmón,200,Cena,416.0,40.0,0.0,26.0
194,10,2025-02-11,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
194,10,2025-02-11,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
194,10,2025-02-11,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
194,10,2025-02-11,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
194,10,2025-02-11,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
194,10,2025-02-11,16,Salmón,200,Cena,416.0,40.0,0.0,26.0
194,10,2025-02-11,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
195,10,2025-02-12,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
195,10,2025-02-12,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
195,10,2025-02-12,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
195,10,2025-02-12,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
195,10,2025-02-12,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
195,10,2025-02-12,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
195,10,2025-02-12,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
196,10,2025-02-16,5,Avena en hojuelas,100,Desayuno,389.0,17.0,66.0,7.0
196,10,2025-02-16,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
196,10,2025-02-16,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
196,10,2025-02-16,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
196,10,2025-02-16,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
196,10,2025-02-16,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
196,10,2025-02-16,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
197,10,2025-02-22,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
197,10,2025-02-22,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
197,10,2025-02-22,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
197,10,2025-02-22,44,Tomate,100,Almuerzo,18.0,0.9,3.9,0.2
197,10,2025-02-22,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
197,10,2025-02-22,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
198,10,2025-02-28,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
198,10,2025-02-28,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
198,10,2025-02-28,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
198,10,2025-02-28,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
198,10,2025-02-28,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
198,10,2025-02-28,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
199,10,2025-03-02,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
199,10,2025-03-02,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
199,10,2025-03-02,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
199,10,2025-03-02,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
199,10,2025-03-02,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
199,10,2025-03-02,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
199,10,2025-03-02,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
200,10,2025-03-09,5,Avena en hojuelas,200,Desayuno,778.0,34.0,132.0,14.0
200,10,2025-03-09,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
200,10,2025-03-09,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
200,10,2025-03-09,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
200,10,2025-03-09,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
200,10,2025-03-09,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
200,10,2025-03-09,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
201,10,2025-03-13,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
201,10,2025-03-13,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
201,10,2025-03-13,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
201,10,2025-03-13,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
201,10,2025-03-13,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
201,10,2025-03-13,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
201,10,2025-03-13,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
202,10,2025-03-15,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
202,10,2025-03-15,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
202,10,2025-03-15,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
202,10,2025-03-15,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
202,10,2025-03-15,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
202,10,2025-03-15,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
202,10,2025-03-15,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
202,10,2025-03-15,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
203,10,2025-03-16,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
203,10,2025-03-16,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
203,10,2025-03-16,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
203,10,2025-03-16,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
203,10,2025-03-16,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
203,10,2025-03-16,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
203,10,2025-03-16,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
204,10,2025-03-17,5,Avena en hojuelas,100,Desayuno,389.0,17.0,66.0,7.0
204,10,2025-03-17,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
204,10,2025-03-17,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
204,10,2025-03-17,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
204,10,2025-03-17,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
205,10,2025-03-23,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
205,10,2025-03-23,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
205,10,2025-03-23,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
205,10,2025-03-23,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
205,10,2025-03-23,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
205,10,2025-03-23,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
205,10,2025-03-23,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
206,10,2025-03-27,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
206,10,2025-03-27,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
206,10,2025-03-27,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
206,10,2025-03-27,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
206,10,2025-03-27,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
206,10,2025-03-27,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
207,11,2025-01-02,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
207,11,2025-01-02,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
207,11,2025-01-02,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
207,11,2025-01-02,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
207,11,2025-01-02,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
207,11,2025-01-02,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
207,11,2025-01-02,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
208,11,2025-01-05,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
208,11,2025-01-05,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
208,11,2025-01-05,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
208,11,2025-01-05,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
208,11,2025-01-05,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
208,11,2025-01-05,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
208,11,2025-01-05,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
209,11,2025-01-09,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
209,11,2025-01-09,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
209,11,2025-01-09,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
209,11,2025-01-09,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
209,11,2025-01-09,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
209,11,2025-01-09,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
210,11,2025-01-26,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
210,11,2025-01-26,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
210,11,2025-01-26,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
210,11,2025-01-26,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
210,11,2025-01-26,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
211,11,2025-01-27,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
211,11,2025-01-27,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
211,11,2025-01-27,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
211,11,2025-01-27,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
211,11,2025-01-27,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
212,11,2025-02-01,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
212,11,2025-02-01,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
212,11,2025-02-01,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
212,11,2025-02-01,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
212,11,2025-02-01,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
212,11,2025-02-01,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
212,11,2025-02-01,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
213,11,2025-02-07,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
213,11,2025-02-07,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
213,11,2025-02-07,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
213,11,2025-02-07,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
213,11,2025-02-07,16,Salmón,200,Cena,416.0,40.0,0.0,26.0
213,11,2025-02-07,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
214,11,2025-02-09,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
214,11,2025-02-09,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
214,11,2025-02-09,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
214,11,2025-02-09,42,Espinaca,200,Almuerzo,46.0,5.8,7.2,0.8
214,11,2025-02-09,11,Pechuga de pollo,200,Almuerzo,330.0,62.0,0.0,7.2
214,11,2025-02-09,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
214,11,2025-02-09,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
215,11,2025-02-13,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
215,11,2025-02-13,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
215,11,2025-02-13,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
215,11,2025-02-13,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
215,11,2025-02-13,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
215,11,2025-02-13,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
215,11,2025-02-13,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
216,11,2025-02-14,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
216,11,2025-02-14,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
216,11,2025-02-14,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
216,11,2025-02-14,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
216,11,2025-02-14,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
217,11,2025-02-16,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
217,11,2025-02-16,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
217,11,2025-02-16,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
217,11,2025-02-16,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
217,11,2025-02-16,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
217,11,2025-02-16,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
218,11,2025-02-21,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
218,11,2025-02-21,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
218,11,2025-02-21,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
218,11,2025-02-21,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
218,11,2025-02-21,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
218,11,2025-02-21,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
219,11,2025-02-23,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
219,11,2025-02-23,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
219,11,2025-02-23,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
219,11,2025-02-23,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
219,11,2025-02-23,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
220,11,2025-03-02,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
220,11,2025-03-02,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
220,11,2025-03-02,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
220,11,2025-03-02,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
220,11,2025-03-02,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
220,11,2025-03-02,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
221,11,2025-03-12,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
221,11,2025-03-12,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
221,11,2025-03-12,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
221,11,2025-03-12,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
221,11,2025-03-12,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
221,11,2025-03-12,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
221,11,2025-03-12,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
222,11,2025-03-14,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
222,11,2025-03-14,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
222,11,2025-03-14,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
222,11,2025-03-14,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
222,11,2025-03-14,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
222,11,2025-03-14,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
222,11,2025-03-14,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
223,11,2025-03-27,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
223,11,2025-03-27,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
223,11,2025-03-27,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
223,11,2025-03-27,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
223,11,2025-03-27,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
223,11,2025-03-27,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
224,11,2025-03-30,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
224,11,2025-03-30,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
224,11,2025-03-30,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
224,11,2025-03-30,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
224,11,2025-03-30,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
224,11,2025-03-30,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
225,12,2025-01-04,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
225,12,2025-01-04,19,Clara de huevo,200,Desayuno,104.0,22.0,1.4,0.4
225,12,2025-01-04,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
225,12,2025-01-04,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
225,12,2025-01-04,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
225,12,2025-01-04,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
225,12,2025-01-04,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
226,12,2025-01-06,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
226,12,2025-01-06,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
226,12,2025-01-06,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
226,12,2025-01-06,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
226,12,2025-01-06,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
227,12,2025-01-09,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
227,12,2025-01-09,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
227,12,2025-01-09,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
227,12,2025-01-09,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
227,12,2025-01-09,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
227,12,2025-01-09,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
228,12,2025-01-22,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
228,12,2025-01-22,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
228,12,2025-01-22,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
228,12,2025-01-22,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
228,12,2025-01-22,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
228,12,2025-01-22,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
229,12,2025-01-23,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
229,12,2025-01-23,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
229,12,2025-01-23,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
229,12,2025-01-23,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
229,12,2025-01-23,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
230,12,2025-01-25,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
230,12,2025-01-25,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
230,12,2025-01-25,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
230,12,2025-01-25,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
230,12,2025-01-25,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
230,12,2025-01-25,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
231,12,2025-01-28,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
231,12,2025-01-28,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
231,12,2025-01-28,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
231,12,2025-01-28,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
231,12,2025-01-28,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
232,12,2025-02-03,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
232,12,2025-02-03,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
232,12,2025-02-03,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
232,12,2025-02-03,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
232,12,2025-02-03,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
232,12,2025-02-03,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
232,12,2025-02-03,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
233,12,2025-02-07,19,Clara de huevo,200,Desayuno,104.0,22.0,1.4,0.4
233,12,2025-02-07,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
233,12,2025-02-07,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
233,12,2025-02-07,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
234,12,2025-02-25,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
234,12,2025-02-25,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
